Date,Time,Open,High,Low,Close,Volume
20160725,00:00:00,19.587,19.695,19.292,19.498,61070
20160726,00:00:00,19.498,19.730,19.488,19.625,45245
20160727,00:00:00,19.624,20.395,19.510,20.278,54675
20160728,00:00:00,20.278,20.506,20.053,20.158,77180
20160729,00:00:00,20.151,20.394,19.950,20.306,91142
20160731,00:00:00,20.310,20.377,20.297,20.355,1811
20160801,00:00:00,20.355,20.637,20.284,20.437,70365
20160802,00:00:00,20.434,20.772,20.323,20.617,82546
20160803,00:00:00,20.617,20.717,20.358,20.408,65672
20160804,00:00:00,20.407,20.508,20.034,20.328,82536
20160805,00:00:00,20.327,20.422,19.670,19.686,70096
20160807,00:00:00,19.502,19.663,19.485,19.658,1712
20160808,00:00:00,19.658,19.856,19.610,19.730,58875
20160809,00:00:00,19.728,19.926,19.581,19.903,47910
20160810,00:00:00,19.903,20.480,19.892,20.173,71599
20160811,00:00:00,20.172,20.307,19.875,20.008,69972
20160812,00:00:00,20.008,20.213,19.645,19.687,74431
20160814,00:00:00,19.749,19.812,19.692,19.806,2450
20160815,00:00:00,19.807,20.035,19.688,19.828,64478
20160816,00:00:00,19.830,20.098,19.704,19.841,75037
20160817,00:00:00,19.841,19.880,19.360,19.743,67020
20160818,00:00:00,19.745,19.925,19.615,19.694,64714
20160819,00:00:00,19.694,19.702,19.223,19.278,50129
20160821,00:00:00,18.927,19.083,18.703,18.993,4511
20160822,00:00:00,18.993,19.054,18.813,18.865,81262
20160823,00:00:00,18.865,19.111,18.805,18.853,63413
20160824,00:00:00,18.854,18.987,18.526,18.561,53039
20160825,00:00:00,18.555,18.655,18.463,18.544,42269
20160826,00:00:00,18.546,19.050,18.529,18.620,49882
20160828,00:00:00,18.611,18.618,18.460,18.554,1381
20160829,00:00:00,18.554,18.881,18.380,18.867,59428
20160830,00:00:00,18.868,18.953,18.561,18.629,68454
20160831,00:00:00,18.627,18.855,18.537,18.694,64221
20160901,00:00:00,18.695,18.930,18.572,18.902,59542
20160902,00:00:00,18.902,19.431,18.739,19.424,67738
20160904,00:00:00,19.384,19.397,19.332,19.353,1620
20160905,00:00:00,19.355,19.564,19.288,19.535,38989
20160906,00:00:00,19.536,20.119,19.458,19.993,73763
20160907,00:00:00,19.995,20.121,19.718,19.791,58521
20160908,00:00:00,19.794,19.928,19.542,19.568,72222
20160909,00:00:00,19.565,19.644,19.007,19.022,66116
20160911,00:00:00,19.081,19.142,19.042,19.083,2378
20160912,00:00:00,19.086,19.168,18.702,19.164,83632
20160913,00:00:00,19.166,19.277,18.781,18.933,88950
20160914,00:00:00,18.933,19.113,18.778,18.971,66322
20160915,00:00:00,18.971,19.187,18.806,18.978,70271
20160916,00:00:00,18.978,19.013,18.648,18.763,60447
20160918,00:00:00,18.773,18.838,18.762,18.804,941
20160919,00:00:00,18.804,19.301,18.777,19.199,52041
20160920,00:00:00,19.198,19.283,19.066,19.260,43701
20160921,00:00:00,19.262,19.860,19.017,19.820,85117
20160922,00:00:00,19.822,20.057,19.690,19.873,70627
20160923,00:00:00,19.873,19.928,19.575,19.656,58444
20160925,00:00:00,19.658,19.714,19.646,19.693,1269
20160926,00:00:00,19.693,19.733,19.342,19.428,77532
20160927,00:00:00,19.431,19.536,18.968,19.137,82651
20160928,00:00:00,19.133,19.238,18.906,19.218,88239
20160929,00:00:00,19.217,19.378,18.980,19.088,81629
20160930,00:00:00,19.088,19.690,19.049,19.148,96627
20161002,00:00:00,19.175,19.196,19.087,19.142,1918
20161003,00:00:00,19.142,19.304,18.695,18.838,71760
20161004,00:00:00,18.843,18.894,17.704,17.783,104364
20161005,00:00:00,17.784,18.003,17.540,17.776,84039
20161006,00:00:00,17.772,17.836,17.097,17.300,80235
20161007,00:00:00,17.299,17.646,17.083,17.503,83250
20161009,00:00:00,17.548,17.702,17.530,17.667,1260
20161010,00:00:00,17.667,17.797,17.565,17.643,60081
20161011,00:00:00,17.643,17.821,17.419,17.507,78315
20161012,00:00:00,17.502,17.607,17.343,17.475,65692
20161013,00:00:00,17.474,17.672,17.400,17.478,73042
20161014,00:00:00,17.473,17.573,17.298,17.400,76986
20161016,00:00:00,17.418,17.441,17.378,17.436,1204
20161017,00:00:00,17.438,17.490,17.331,17.471,58155
20161018,00:00:00,17.471,17.708,17.462,17.637,67007
20161019,00:00:00,17.638,17.767,17.548,17.704,57757
20161020,00:00:00,17.702,17.732,17.431,17.476,48062
20161021,00:00:00,17.476,17.544,17.383,17.524,48890
20161023,00:00:00,17.508,17.526,17.480,17.515,1280
20161024,00:00:00,17.512,17.872,17.453,17.568,29893
20161025,00:00:00,17.566,17.813,17.503,17.743,16459
20161026,00:00:00,17.743,17.858,17.558,17.627,15594
20161027,00:00:00,17.618,17.718,17.531,17.625,15163
20161028,00:00:00,17.627,17.899,17.537,17.746,19372
20161030,00:00:00,17.769,17.838,17.769,17.822,787
20161031,00:00:00,17.823,17.910,17.732,17.860,16012
20161101,00:00:00,17.861,18.486,17.838,18.343,24737
20161102,00:00:00,18.343,18.729,18.342,18.547,26931
20161103,00:00:00,18.547,18.637,17.986,18.354,25912
20161104,00:00:00,18.354,18.470,18.168,18.412,22738
20161106,00:00:00,18.245,18.245,18.119,18.163,1327
20161107,00:00:00,18.163,18.276,17.999,18.229,21934
20161108,00:00:00,18.226,18.724,18.162,18.321,29421
20161109,00:00:00,18.324,18.987,18.295,18.408,94072
20161110,00:00:00,18.413,18.974,18.403,18.612,59263
20161111,00:00:00,18.611,18.835,17.180,17.348,68937
20161113,00:00:00,17.352,17.497,17.352,17.472,788
20161114,00:00:00,17.467,17.492,16.632,16.940,69480
20161115,00:00:00,16.938,17.127,16.788,17.071,38497
20161116,00:00:00,17.067,17.227,16.853,16.985,33198
20161117,00:00:00,16.984,17.088,16.574,16.669,31642
20161118,00:00:00,16.670,16.754,16.423,16.542,38785
20161120,00:00:00,16.558,16.573,16.524,16.550,300
20161121,00:00:00,16.554,16.759,16.511,16.669,24807
20161122,00:00:00,16.669,16.883,16.523,16.665,30418
20161123,00:00:00,16.669,16.691,16.162,16.341,34869
20161124,00:00:00,16.344,16.404,16.218,16.348,22936
20161125,00:00:00,16.350,16.580,16.159,16.495,33342
20161127,00:00:00,16.459,16.541,16.459,16.526,550
20161128,00:00:00,16.526,16.856,16.464,16.677,36564
20161129,00:00:00,16.678,16.714,16.405,16.639,31928
20161130,00:00:00,16.634,16.760,16.403,16.493,37481
20161201,00:00:00,16.492,16.670,16.240,16.551,36938
20161202,00:00:00,16.549,16.795,16.309,16.728,32495
20161204,00:00:00,16.950,16.972,16.726,16.788,1649
20161205,00:00:00,16.788,16.884,16.488,16.736,39927
20161206,00:00:00,16.745,16.887,16.650,16.717,23949
20161207,00:00:00,16.717,17.225,16.640,17.140,21449
20161208,00:00:00,17.140,17.211,16.920,17.006,26247
20161209,00:00:00,17.004,17.113,16.775,16.840,21067
20161211,00:00:00,16.862,16.897,16.823,16.890,541
20161212,00:00:00,16.888,17.190,16.659,17.063,24345
20161213,00:00:00,17.062,17.154,16.757,16.899,23430
20161214,00:00:00,16.904,17.209,16.734,16.823,31667
20161215,00:00:00,16.823,16.940,15.868,15.985,41815
20161216,00:00:00,15.984,16.253,15.919,16.074,25646
20161218,00:00:00,16.068,16.110,16.068,16.099,362
20161219,00:00:00,16.102,16.202,15.891,15.978,23013
20161220,00:00:00,15.978,16.086,15.619,16.043,23579
20161221,00:00:00,16.040,16.169,15.885,15.937,20327
20161222,00:00:00,15.937,16.026,15.750,15.814,18353
20161223,00:00:00,15.811,15.855,15.678,15.707,10592
20161226,00:00:00,15.762,15.805,15.757,15.768,318
20161227,00:00:00,15.769,16.046,15.698,15.945,13934
20161228,00:00:00,15.945,16.071,15.804,15.994,15321
20161229,00:00:00,15.998,16.229,15.978,16.186,21412
20161230,00:00:00,16.190,16.256,15.828,15.886,19782
20170102,00:00:00,15.920,15.962,15.905,15.961,745
20170103,00:00:00,15.961,16.490,15.890,16.280,33339
20170104,00:00:00,16.279,16.512,16.241,16.469,32317
20170105,00:00:00,16.468,16.709,16.458,16.601,44302
20170106,00:00:00,16.599,16.660,16.239,16.468,34144
20170108,00:00:00,16.454,16.511,16.441,16.508,477
20170109,00:00:00,16.509,16.677,16.406,16.577,24353
20170110,00:00:00,16.575,16.899,16.520,16.760,29711
20170111,00:00:00,16.761,16.861,16.520,16.749,41316
20170112,00:00:00,16.752,16.982,16.714,16.785,35047
20170113,00:00:00,16.785,16.830,16.584,16.807,32821
20170115,00:00:00,16.830,16.913,16.808,16.861,796
20170116,00:00:00,16.862,16.918,16.763,16.799,17047
20170117,00:00:00,16.796,17.207,16.788,17.142,34462
20170118,00:00:00,17.138,17.323,17.019,17.050,26167
20170119,00:00:00,17.050,17.108,16.722,16.983,34673
20170120,00:00:00,16.982,17.147,16.811,17.071,30656
20170122,00:00:00,17.096,17.163,17.092,17.146,640
20170123,00:00:00,17.146,17.245,17.041,17.198,27219
20170124,00:00:00,17.199,17.280,17.008,17.080,20546
20170125,00:00:00,17.079,17.088,16.756,16.978,26856
20170126,00:00:00,16.976,17.026,16.668,16.777,23482
20170127,00:00:00,16.776,17.240,16.621,17.130,24982
20170129,00:00:00,17.174,17.200,17.160,17.192,616
20170130,00:00:00,17.183,17.268,17.047,17.132,21361
20170131,00:00:00,17.136,17.606,17.109,17.550,26080
20170201,00:00:00,17.550,17.626,17.347,17.552,27749
20170202,00:00:00,17.553,17.727,17.362,17.427,22691
20170203,00:00:00,17.438,17.535,17.280,17.498,25530
20170205,00:00:00,17.504,17.528,17.450,17.474,770
20170206,00:00:00,17.471,17.744,17.446,17.708,20917
20170207,00:00:00,17.707,17.781,17.552,17.658,22787
20170208,00:00:00,17.657,17.860,17.620,17.737,25722
20170209,00:00:00,17.737,17.835,17.562,17.638,24095
20170210,00:00:00,17.628,18.002,17.545,17.934,27707
20170212,00:00:00,17.933,17.937,17.891,17.913,347
20170213,00:00:00,17.915,17.996,17.741,17.831,18205
20170214,00:00:00,17.831,18.065,17.733,17.937,25044
20170215,00:00:00,17.935,17.978,17.750,17.961,22553
20170216,00:00:00,17.961,18.129,17.927,18.060,25811
20170217,00:00:00,18.059,18.077,17.965,17.978,18501
20170219,00:00:00,17.975,18.025,17.975,18.002,290
20170220,00:00:00,18.000,18.064,17.911,18.040,7552
20170221,00:00:00,18.036,18.080,17.828,17.965,15956
20170222,00:00:00,17.965,18.090,17.912,18.005,17410
20170223,00:00:00,18.003,18.214,17.930,18.171,19359
20170224,00:00:00,18.168,18.400,18.150,18.356,20538
20170226,00:00:00,18.354,18.366,18.324,18.330,237
20170227,00:00:00,18.330,18.480,18.195,18.287,17021
20170228,00:00:00,18.286,18.452,18.229,18.291,20539
20170301,00:00:00,18.287,18.454,18.220,18.376,26827
20170302,00:00:00,18.377,18.425,17.674,17.805,21454
20170303,00:00:00,17.813,17.976,17.619,17.963,28712
20170305,00:00:00,17.924,17.934,17.893,17.933,382
20170306,00:00:00,17.932,17.935,17.689,17.757,14540
20170307,00:00:00,17.756,17.773,17.449,17.491,16298
20170308,00:00:00,17.490,17.539,17.197,17.239,19413
20170309,00:00:00,17.235,17.280,16.860,16.913,20000
20170310,00:00:00,16.910,17.077,16.824,17.024,22514
20170312,00:00:00,16.978,17.008,16.974,16.994,166
20170313,00:00:00,16.989,17.139,16.883,16.932,9378
20170314,00:00:00,16.924,17.044,16.854,16.913,11400
20170315,00:00:00,16.912,17.342,16.817,17.316,19579
20170316,00:00:00,17.327,17.552,17.236,17.297,15819
20170317,00:00:00,17.299,17.407,17.217,17.385,10549
20170319,00:00:00,17.395,17.406,17.377,17.403,404
20170320,00:00:00,17.405,17.452,17.336,17.442,8086
20170321,00:00:00,17.440,17.587,17.310,17.519,14433
20170322,00:00:00,17.522,17.582,17.438,17.510,13374
20170323,00:00:00,17.501,17.682,17.498,17.577,13430
20170324,00:00:00,17.577,17.772,17.517,17.756,10734
20170326,00:00:00,17.787,17.855,17.786,17.830,1389
20170327,00:00:00,17.829,18.125,17.817,18.041,11194
20170328,00:00:00,18.043,18.228,17.981,18.137,12387
20170329,00:00:00,18.135,18.247,18.017,18.204,10303
20170330,00:00:00,18.204,18.291,18.040,18.113,11480
20170331,00:00:00,18.112,18.259,18.030,18.249,9420
20170402,00:00:00,18.244,18.250,18.205,18.208,482
20170403,00:00:00,18.208,18.278,18.070,18.269,7605
20170404,00:00:00,18.274,18.408,18.192,18.277,8414
20170405,00:00:00,18.273,18.337,18.123,18.324,13274
20170406,00:00:00,18.324,18.337,18.147,18.227,9296
20170407,00:00:00,18.223,18.463,17.850,17.974,20862
20170409,00:00:00,17.866,18.021,17.866,17.987,657
20170410,00:00:00,17.991,18.003,17.735,17.954,11066
20170411,00:00:00,17.957,18.369,17.899,18.362,13550
20170412,00:00:00,18.363,18.527,18.235,18.506,13621
20170413,00:00:00,18.505,18.597,18.405,18.527,13221
20170416,00:00:00,18.582,18.622,18.539,18.608,762
20170417,00:00:00,18.606,18.643,18.352,18.365,8997
20170418,00:00:00,18.367,18.430,18.066,18.289,14739
20170419,00:00:00,18.296,18.296,18.084,18.193,11649
20170420,00:00:00,18.188,18.227,17.862,18.009,15079
20170421,00:00:00,18.003,18.039,17.795,17.906,13410
20170423,00:00:00,17.743,17.861,17.613,17.858,1963
20170424,00:00:00,17.859,18.001,17.714,17.961,13247
20170425,00:00:00,17.961,17.996,17.548,17.616,16259
20170426,00:00:00,17.616,17.628,17.311,17.444,21645
20170427,00:00:00,17.442,17.490,17.221,17.290,12483
20170428,00:00:00,17.300,17.415,17.152,17.180,9643
20170430,00:00:00,17.130,17.248,17.130,17.237,428
20170501,00:00:00,17.237,17.238,16.793,16.899,11119
20170502,00:00:00,16.899,16.998,16.781,16.856,9310
20170503,00:00:00,16.856,16.880,16.398,16.466,13925
20170504,00:00:00,16.465,16.631,16.205,16.358,17502
20170505,00:00:00,16.360,16.513,16.216,16.287,16402
20170507,00:00:00,16.290,16.441,16.237,16.441,1125
20170508,00:00:00,16.436,16.441,16.199,16.281,10508
20170509,00:00:00,16.278,16.310,16.053,16.190,12267
20170510,00:00:00,16.190,16.340,16.140,16.175,11262
20170511,00:00:00,16.185,16.387,16.168,16.328,10227
20170512,00:00:00,16.329,16.483,16.303,16.449,9343
20170514,00:00:00,16.447,16.490,16.435,16.457,450
20170515,00:00:00,16.461,16.815,16.415,16.648,12542
20170516,00:00:00,16.654,16.934,16.650,16.922,12125
20170517,00:00:00,16.920,17.031,16.755,16.925,16172
20170518,00:00:00,16.928,16.949,16.437,16.653,19543
20170519,00:00:00,16.651,16.873,16.609,16.821,12731
20170521,00:00:00,16.855,17.145,16.824,16.977,1397
20170522,00:00:00,16.981,17.207,16.838,17.186,13768
20170523,00:00:00,17.183,17.301,17.028,17.052,14251
20170524,00:00:00,17.061,17.230,16.891,17.173,13786
20170525,00:00:00,17.179,17.261,17.092,17.139,10734
20170526,00:00:00,17.133,17.381,17.120,17.309,11644
20170528,00:00:00,17.258,17.379,17.254,17.376,384
20170529,00:00:00,17.374,17.439,17.313,17.376,3376
20170530,00:00:00,17.376,17.464,17.210,17.345,10607
20170531,00:00:00,17.339,17.419,17.230,17.337,11574
20170601,00:00:00,17.338,17.374,17.000,17.212,11924
20170602,00:00:00,17.213,17.574,17.125,17.547,13916
20170604,00:00:00,17.538,17.577,17.511,17.561,727
20170605,00:00:00,17.560,17.642,17.488,17.530,9960
20170606,00:00:00,17.530,17.738,17.515,17.686,10994
20170607,00:00:00,17.685,17.726,17.505,17.534,10400
20170608,00:00:00,17.533,17.683,17.291,17.430,12520
20170609,00:00:00,17.430,17.434,17.172,17.177,10430
20170611,00:00:00,17.179,17.203,17.153,17.175,428
20170612,00:00:00,17.175,17.225,16.904,16.940,11246
20170613,00:00:00,16.941,16.948,16.722,16.842,10856
20170614,00:00:00,16.842,17.357,16.800,16.957,18999
20170615,00:00:00,16.957,17.078,16.646,16.752,15251
20170616,00:00:00,16.753,16.824,16.647,16.662,8972
20170618,00:00:00,16.661,16.697,16.656,16.696,405
20170619,00:00:00,16.695,16.701,16.470,16.488,9245
20170620,00:00:00,16.488,16.633,16.393,16.498,9711
20170621,00:00:00,16.499,16.529,16.349,16.494,10043
20170622,00:00:00,16.491,16.673,16.491,16.598,10926
20170623,00:00:00,16.601,16.788,16.560,16.688,8222
20170625,00:00:00,16.634,16.737,16.624,16.702,408
20170626,00:00:00,16.706,16.715,16.264,16.569,12868
20170627,00:00:00,16.567,16.748,16.522,16.685,12900
20170628,00:00:00,16.685,16.856,16.678,16.814,14401
20170629,00:00:00,16.819,16.893,16.594,16.640,13608
20170630,00:00:00,16.642,16.694,16.507,16.541,12864
20170702,00:00:00,16.609,16.635,16.602,16.617,337
20170703,00:00:00,16.620,16.628,16.091,16.182,13441
20170704,00:00:00,16.178,16.199,16.039,16.152,9298
20170705,00:00:00,16.150,16.216,15.877,16.074,13053
20170706,00:00:00,16.072,16.167,15.092,15.820,12745
20170707,00:00:00,15.818,15.993,15.354,15.574,17514
20170709,00:00:00,15.605,15.619,15.548,15.598,528
20170710,00:00:00,15.599,15.733,15.177,15.673,15782
20170711,00:00:00,15.678,15.852,15.456,15.851,14814
20170712,00:00:00,15.853,16.017,15.738,15.898,18499
20170713,00:00:00,15.896,15.976,15.669,15.685,13264
20170714,00:00:00,15.687,16.078,15.600,15.975,13986
20170716,00:00:00,15.971,16.040,15.961,16.040,776
20170717,00:00:00,16.038,16.196,15.965,16.092,11725
20170718,00:00:00,16.091,16.326,16.084,16.278,13891
20170719,00:00:00,16.279,16.355,16.147,16.285,10459
20170720,00:00:00,16.285,16.409,16.131,16.307,13989
20170721,00:00:00,16.304,16.520,16.293,16.506,9977
20170723,00:00:00,16.480,16.519,16.451,16.516,633
20170724,00:00:00,16.517,16.583,16.416,16.451,10075
20170725,00:00:00,16.448,16.610,16.241,16.401,11404
20170726,00:00:00,16.402,16.687,16.294,16.615,14899
20170727,00:00:00,16.615,16.810,16.535,16.576,12266
20170728,00:00:00,16.577,16.745,16.512,16.731,11042
20170730,00:00:00,16.755,16.785,16.745,16.771,418
20170731,00:00:00,16.767,16.871,16.668,16.783,10402
20170801,00:00:00,16.781,16.881,16.544,16.649,10631
20170802,00:00:00,16.648,16.761,16.384,16.518,11925
20170803,00:00:00,16.525,16.690,16.429,16.663,10601
20170804,00:00:00,16.663,16.745,16.190,16.228,12740
20170806,00:00:00,16.251,16.251,16.210,16.224,472
20170807,00:00:00,16.225,16.291,16.118,16.252,9140
20170808,00:00:00,16.252,16.486,16.226,16.468,11063
20170809,00:00:00,16.465,16.952,16.455,16.902,16557
20170810,00:00:00,16.901,17.234,16.851,17.107,14726
20170811,00:00:00,17.105,17.191,16.884,17.085,13990
20170813,00:00:00,17.101,17.103,17.040,17.075,372
20170814,00:00:00,17.078,17.202,16.918,16.970,14472
20170815,00:00:00,16.972,16.995,16.570,16.658,13343
20170816,00:00:00,16.655,17.125,16.621,17.080,14016
20170817,00:00:00,17.077,17.165,16.963,17.036,16370
20170818,00:00:00,17.036,17.307,16.919,16.937,18699
20170820,00:00:00,16.930,16.939,16.822,16.897,705
20170821,00:00:00,16.897,17.117,16.895,17.010,13585
20170822,00:00:00,17.012,17.109,16.871,16.950,11937
20170823,00:00:00,16.950,17.096,16.908,17.065,11720
20170824,00:00:00,17.060,17.096,16.815,16.944,14144
20170825,00:00:00,16.944,17.175,16.720,17.045,17801
20170827,00:00:00,17.049,17.185,17.031,17.040,1068
20170828,00:00:00,17.040,17.553,17.015,17.458,14304
20170829,00:00:00,17.460,17.660,17.268,17.349,21797
20170830,00:00:00,17.349,17.470,17.300,17.376,13630
20170831,00:00:00,17.377,17.614,17.267,17.547,15155
20170901,00:00:00,17.546,17.743,17.396,17.698,15636
20170903,00:00:00,17.674,17.869,17.674,17.843,1274
20170904,00:00:00,17.843,17.932,17.771,17.822,9874
20170905,00:00:00,17.822,18.001,17.775,17.926,17390
20170906,00:00:00,17.926,17.983,17.803,17.835,14919
20170907,00:00:00,17.836,18.138,17.788,18.108,17192
20170908,00:00:00,18.109,18.205,17.884,17.949,15912
20170910,00:00:00,17.771,17.859,17.758,17.835,548
20170911,00:00:00,17.832,17.909,17.687,17.780,11166
20170912,00:00:00,17.782,17.952,17.709,17.848,11870
20170913,00:00:00,17.849,17.953,17.638,17.740,11460
20170914,00:00:00,17.739,17.839,17.583,17.821,15443
20170915,00:00:00,17.823,17.830,17.556,17.566,14944
20170917,00:00:00,17.562,17.582,17.524,17.534,431
20170918,00:00:00,17.539,17.615,17.049,17.204,13100
20170919,00:00:00,17.210,17.319,17.110,17.295,12078
20170920,00:00:00,17.290,17.387,16.958,17.120,15196
20170921,00:00:00,17.119,17.145,16.826,16.986,16596
20170922,00:00:00,16.985,17.055,16.895,16.949,10487
20170924,00:00:00,16.961,16.972,16.874,16.911,845
20170925,00:00:00,16.912,17.164,16.827,17.111,14749
20170926,00:00:00,17.111,17.242,16.771,16.802,15003
20170927,00:00:00,16.801,16.902,16.713,16.769,13549
20170928,00:00:00,16.770,16.892,16.672,16.840,13930
20170929,00:00:00,16.838,16.869,16.606,16.611,16022
20171001,00:00:00,16.624,16.641,16.599,16.621,366
20171002,00:00:00,16.620,16.722,16.537,16.579,10768
20171003,00:00:00,16.580,16.658,16.543,16.633,8593
20171004,00:00:00,16.634,16.877,16.536,16.580,10243
20171005,00:00:00,16.579,16.736,16.552,16.608,9098
20171006,00:00:00,16.606,16.853,16.322,16.808,12736
20171008,00:00:00,16.781,16.829,16.763,16.805,309
20171009,00:00:00,16.803,16.981,16.785,16.957,8409
20171010,00:00:00,16.944,17.243,16.922,17.137,11435
20171011,00:00:00,17.146,17.223,17.044,17.183,10599
20171012,00:00:00,17.183,17.251,17.104,17.237,9474
20171013,00:00:00,17.229,17.397,17.179,17.383,10846
20171015,00:00:00,17.383,17.416,17.358,17.410,306
20171016,00:00:00,17.410,17.453,17.104,17.221,11481
20171017,00:00:00,17.221,17.242,16.952,17.049,12139
20171018,00:00:00,17.050,17.095,16.888,16.979,11286
20171019,00:00:00,16.982,17.279,16.901,17.257,14352
20171020,00:00:00,17.257,17.266,16.923,17.023,13490
20171022,00:00:00,16.996,17.013,16.944,16.958,687
20171023,00:00:00,16.958,17.098,16.850,17.086,11802
20171024,00:00:00,17.086,17.137,16.867,16.901,11331
20171025,00:00:00,16.900,17.022,16.797,16.970,13218
20171026,00:00:00,16.966,17.024,16.734,16.779,12346
20171027,00:00:00,16.778,16.852,16.589,16.834,13402
20171029,00:00:00,16.826,16.841,16.797,16.823,460
20171030,00:00:00,16.824,16.886,16.679,16.856,9177
20171031,00:00:00,16.854,16.886,16.631,16.689,9970
20171101,00:00:00,16.689,17.186,16.653,17.117,16847
20171102,00:00:00,17.107,17.232,17.027,17.143,18759
20171103,00:00:00,17.142,17.168,16.775,16.813,13083
20171105,00:00:00,16.808,16.864,16.807,16.856,297
20171106,00:00:00,16.859,17.248,16.792,17.168,13353
20171107,00:00:00,17.168,17.182,16.908,16.991,18259
20171108,00:00:00,16.990,17.242,16.966,17.044,18046
20171109,00:00:00,17.043,17.132,16.908,17.000,21535
20171110,00:00:00,17.001,17.090,16.788,16.860,18321
20171112,00:00:00,16.859,16.906,16.857,16.901,370
20171113,00:00:00,16.901,17.062,16.821,17.020,14400
20171114,00:00:00,17.019,17.083,16.861,17.018,16504
20171115,00:00:00,17.019,17.192,16.939,16.987,19106
20171116,00:00:00,16.986,17.116,16.951,17.083,16628
20171117,00:00:00,17.082,17.370,17.020,17.292,18649
20171119,00:00:00,17.268,17.268,17.236,17.257,429
20171120,00:00:00,17.259,17.265,16.822,16.949,18344
20171121,00:00:00,16.950,17.047,16.902,16.971,19110
20171122,00:00:00,16.972,17.161,16.940,17.086,17973
20171123,00:00:00,17.087,17.146,17.056,17.086,9346
20171124,00:00:00,17.083,17.152,16.964,17.025,12883
20171126,00:00:00,17.026,17.042,17.021,17.031,134
20171127,00:00:00,17.037,17.186,16.999,17.051,12734
20171128,00:00:00,17.052,17.108,16.759,16.878,21378
20171129,00:00:00,16.877,16.910,16.507,16.561,21261
20171130,00:00:00,16.560,16.582,16.307,16.435,17991
20171201,00:00:00,16.436,16.546,16.234,16.411,21688
20171203,00:00:00,16.352,16.402,16.325,16.379,357
20171204,00:00:00,16.378,16.423,16.239,16.335,14144
20171205,00:00:00,16.338,16.353,16.019,16.116,15372
20171206,00:00:00,16.115,16.137,15.904,15.964,13701
20171207,00:00:00,15.969,15.983,15.632,15.725,13098
20171208,00:00:00,15.727,15.884,15.697,15.818,13196
20171210,00:00:00,15.830,15.851,15.816,15.824,315
20171211,00:00:00,15.825,15.874,15.678,15.726,9350
20171212,00:00:00,15.725,15.807,15.606,15.720,10085
20171213,00:00:00,15.716,16.139,15.661,16.030,15697
20171214,00:00:00,16.029,16.117,15.820,15.899,11536
20171215,00:00:00,15.895,16.075,15.887,16.017,11479
20171217,00:00:00,16.019,16.033,16.012,16.016,441
20171218,00:00:00,16.015,16.163,16.001,16.120,9764
20171219,00:00:00,16.119,16.215,16.036,16.123,10313
20171220,00:00:00,16.123,16.254,16.080,16.183,10681
20171221,00:00:00,16.183,16.242,16.077,16.134,9826
20171222,00:00:00,16.133,16.416,16.100,16.343,11364
20171225,00:00:00,16.312,16.330,16.305,16.305,263
20171226,00:00:00,16.308,16.553,16.308,16.532,6418
20171227,00:00:00,16.532,16.719,16.474,16.676,13278
20171228,00:00:00,16.676,16.878,16.657,16.827,12088
20171229,00:00:00,16.829,17.102,16.805,16.942,13673
20180101,00:00:00,16.950,17.009,16.949,17.004,241
20180102,00:00:00,17.003,17.201,16.918,17.191,14745
20180103,00:00:00,17.191,17.230,17.015,17.090,14064
20180104,00:00:00,17.091,17.266,16.972,17.166,15311
20180105,00:00:00,17.167,17.274,17.089,17.187,15103
20180107,00:00:00,17.224,17.238,17.217,17.226,260
20180108,00:00:00,17.227,17.247,17.035,17.089,12742
20180109,00:00:00,17.088,17.128,16.897,16.933,13154
20180110,00:00:00,16.932,17.178,16.898,16.986,21842
20180111,00:00:00,16.986,17.037,16.861,16.998,14371
20180112,00:00:00,16.996,17.277,16.987,17.213,15592
20180114,00:00:00,17.227,17.238,17.207,17.216,304
20180115,00:00:00,17.217,17.417,17.197,17.353,10499
20180116,00:00:00,17.353,17.353,16.855,17.204,16432
20180117,00:00:00,17.205,17.283,16.979,17.024,16834
20180118,00:00:00,17.025,17.123,16.898,16.968,15205
20180119,00:00:00,16.967,17.120,16.945,17.002,14309
20180121,00:00:00,17.030,17.084,17.011,17.060,467
20180122,00:00:00,17.059,17.081,16.936,17.004,11637
20180123,00:00:00,17.005,17.087,16.738,17.047,16298
20180124,00:00:00,17.044,17.612,16.981,17.511,17272
20180125,00:00:00,17.510,17.693,17.125,17.313,28921
20180126,00:00:00,17.315,17.534,17.300,17.368,27361
20180128,00:00:00,17.401,17.447,17.367,17.419,922
20180129,00:00:00,17.415,17.474,17.102,17.173,18261
20180130,00:00:00,17.168,17.327,17.066,17.120,19742
20180131,00:00:00,17.111,17.389,17.085,17.349,24124
20180201,00:00:00,17.350,17.357,17.093,17.200,17655
20180202,00:00:00,17.196,17.244,16.550,16.564,23371
20180204,00:00:00,16.615,16.660,16.537,16.626,1287
20180205,00:00:00,16.627,16.896,16.590,16.769,22691
20180206,00:00:00,16.765,16.978,16.573,16.659,35316
20180207,00:00:00,16.660,16.768,16.256,16.397,26973
20180208,00:00:00,16.397,16.466,16.233,16.432,23153
20180209,00:00:00,16.430,16.441,16.177,16.315,24744
20180211,00:00:00,16.325,16.364,16.313,16.356,527
20180212,00:00:00,16.357,16.613,16.349,16.543,14979
20180213,00:00:00,16.543,16.676,16.446,16.600,14715
20180214,00:00:00,16.601,16.922,16.326,16.891,25703
